#a	c	haplotype_diversity	std
0.09999999999999999	-0.6	0.324334205266001	0.20809657101980855
0.09999999999999999	-0.5	0.2913123747159932	0.21859753640327678
0.09999999999999999	-0.4	0.2322367787839993	0.2052327453595402
0.09999999999999999	-0.3	0.23769471670600337	0.2100489050543886
0.09999999999999999	-0.2	0.17541455739002912	0.19701220800273492
0.09999999999999999	-0.1	0.15371854099402324	0.195810428328175
0.09999999999999999	-0.0	0.1614219510720537	0.18950880947730442
0.09999999999999999	0.099	0.09871461564002343	0.14368813375989706
0.09999999999999999	0.199	0.07172856011395595	0.12251393453523866
0.09999999999999999	0.299	0.09168567313403743	0.14593764454307742
0.09999999999999999	0.399	0.07535154435998113	0.11879057165378679
0.09999999999999999	0.499	0.07374236934198028	0.12680535731193054
0.09999999999999999	0.599	0.052033457189990466	0.09802513900407613
0.09999999999999999	0.699	0.036275830350019765	0.06547869062548342
0.09999999999999999	0.799	0.03766808908199234	0.06766346753700918
0.09999999999999999	0.899	0.03764001179798546	0.06581671553103255
0.09999999999999999	0.999	0.02764244700001814	0.0486962645162881
0.15	-0.999	0.5447500414739815	0.030552210622134104
0.15	-0.9	0.5015557469520181	0.11386999132741575
0.15	-0.8	0.3981828580540036	0.17823821399586667
0.15	-0.7	0.373922589864011	0.20357448318959095
0.15	-0.6	0.3390790393599939	0.2041094073417265
0.15	-0.5	0.2545517699400061	0.2023880563361611
0.15	-0.4	0.22545796290799794	0.20340764622273702
0.15	-0.3	0.24000411948001354	0.21433478722877033
0.15	-0.2	0.17943640426203653	0.2042144053916719
0.15	-0.1	0.14612280484003337	0.1846789788684113
0.15	-0.0	0.16115189338604247	0.19056426741233531
0.15	0.099	0.11862588072405023	0.16877948313502258
0.15	0.199	0.10758131824003901	0.15666063912247222
0.15	0.299	0.09754016046204152	0.15129214125819218
0.15	0.399	0.0863974097740106	0.14322942084005952
0.15	0.499	0.07466906509995637	0.13303242850410585
0.15	0.599	0.07206816761595437	0.12250302628441193
0.15	0.699	0.05463269635596706	0.10021448237401083
0.15	0.799	0.04747041833996725	0.08709235882168058
0.15	0.899	0.043830285587987364	0.07975397273187548
0.15	0.999	0.03528265388400331	0.05147107253986507
0.19999999999999998	-0.999	0.5440710615819844	0.03331298980494101
0.19999999999999998	-0.9	0.5052691039760022	0.09509715626556467
0.19999999999999998	-0.8	0.449417048160009	0.1409132072044939
0.19999999999999998	-0.7	0.37462363840801244	0.19442294460371334
0.19999999999999998	-0.6	0.31614495802600706	0.2074280408108796
0.19999999999999998	-0.5	0.2848131852459947	0.211430359410567
0.19999999999999998	-0.4	0.24317592087001438	0.21621711138268254
0.19999999999999998	-0.3	0.22908289578400656	0.20835219050556267
0.19999999999999998	-0.2	0.17222679722403572	0.195774075403337
0.19999999999999998	-0.1	0.17020016311403138	0.18928010670651535
0.19999999999999998	-0.0	0.16389550418803808	0.19042386628251706
0.19999999999999998	0.1	0.12010341283405117	0.17068596361832777
0.19999999999999998	0.199	0.10748642581803282	0.1593285323914682
0.19999999999999998	0.299	0.08730941379202313	0.14620657782854213
0.19999999999999998	0.4	0.10391767495003729	0.15674249477082874
0.19999999999999998	0.499	0.0708182308079746	0.11970238855859401
0.19999999999999998	0.6	0.06703203173195196	0.12167908449571184
0.19999999999999998	0.7	0.04717550146195169	0.08734780485417604
0.19999999999999998	0.799	0.057469520291990484	0.1110017850253573
0.19999999999999998	0.899	0.029204722458011933	0.042262219430139476
0.19999999999999998	0.999	0.029293005350024943	0.034974506123567214
0.25	-0.999	0.5444808852700144	0.03531870074998935
0.25	-0.9	0.5013937403239971	0.10268227636967217
0.25	-0.8	0.44473472314199486	0.16192402429972994
0.25	-0.7	0.40215401517400384	0.1808091986498947
0.25	-0.6	0.3374933886680129	0.19930805880427263
0.25	-0.5	0.29577445414599285	0.21121298764317925
0.25	-0.4	0.24315176211400996	0.21748856046133555
0.25	-0.3	0.24042060033800935	0.21126325669481621
0.25	-0.2	0.17950191867603735	0.19053774292514994
0.25	-0.1	0.2039683694560113	0.20952858437565341
0.25	-0.0	0.1735355215660262	0.200325513874572
0.25	0.1	0.13979497246001393	0.17751404669336812
0.25	0.2	0.1086440127520543	0.16124682363889983
0.25	0.3	0.0780221416719915	0.13076708172697796
0.25	0.4	0.07948077036997923	0.12674401376972375
0.25	0.5	0.09684230890200611	0.15820801060985548
0.25	0.6	0.0732006415100119	0.11522719267623067
0.25	0.7	0.04277792337399542	0.0779462982848366
0.25	0.8	0.031490234804026504	0.046359270389352
0.25	0.9	0.045481132025982675	0.0760504645004783
0.25	0.999	0.042577051799998045	0.06833228694784191
0.3	-0.999	0.538633375058024	0.02826318866351193
0.3	-0.9	0.5033876106799944	0.09794488178788756
0.3	-0.8	0.43253328584597545	0.1591005433218976
0.3	-0.7	0.3893324627600121	0.18222089714793954
0.3	-0.6	0.3671565006220207	0.197697472759757
0.3	-0.5	0.288341568099992	0.20332907738352018
0.3	-0.4	0.266534689130014	0.21397225578490342
0.3	-0.3	0.23313795347001828	0.2120219459763383
0.3	-0.2	0.19508517654203308	0.1924810879713514
0.3	-0.1	0.1971974815340343	0.2029939157965829
0.3	-0.0	0.16147748498601672	0.186403251194087
0.3	0.1	0.13072512639005157	0.1662009640628163
0.3	0.2	0.11760978660804697	0.16441920964414683
0.3	0.3	0.09396506186601439	0.1457711354026807
0.3	0.4	0.13191849729203817	0.1752978774442853
0.3	0.5	0.07369403176996675	0.13450084163669612
0.3	0.6	0.06851824771796947	0.12239183559407125
0.3	0.7	0.055060199783971066	0.09384060491191379
0.3	0.8	0.048026843775980946	0.08112489073874334
0.3	0.9	0.038958331069991324	0.07398573766345784
0.3	0.999	0.035315692728002834	0.05682602841466963
0.35000000000000003	-0.999	0.5388055992539728	0.032116814587930344
0.35000000000000003	-0.9	0.507371135072018	0.09424067313680547
0.35000000000000003	-0.8	0.42473100945399167	0.17316384391891804
0.35000000000000003	-0.7	0.3505213814960127	0.19920742815034004
0.35000000000000003	-0.6	0.3373995618760124	0.19937383002620454
0.35000000000000003	-0.5	0.30489971501001045	0.20974427374915414
0.35000000000000003	-0.4	0.2863730763520258	0.21075162168261383
0.35000000000000003	-0.3	0.23944021911197932	0.2165327424704847
0.35000000000000003	-0.2	0.2386880656939942	0.21555784548498885
0.35000000000000003	-0.1	0.15516988033803913	0.18416907133287228
0.35000000000000003	-0.0	0.1728161534920214	0.18671611548925293
0.35000000000000003	0.1	0.14314394597203337	0.18162300788219934
0.35000000000000003	0.2	0.13126255910603862	0.17139816283532
0.35000000000000003	0.3	0.10290339976001442	0.15050233700021767
0.35000000000000003	0.4	0.08633853800801351	0.13694187688019915
0.35000000000000003	0.5	0.06543312760198318	0.1062151725161529
0.35000000000000003	0.6	0.050862475391987814	0.0916600891484824
0.35000000000000003	0.7	0.05173151543199587	0.08962137602854843
0.35000000000000003	0.8	0.0492840391759614	0.08213652094529447
0.35000000000000003	0.9	0.03957614750196629	0.06616403184081837
0.35000000000000003	0.999	0.03356578019600141	0.04504319634939659
0.39999999999999997	-0.999	0.5381542732879905	0.029284646898057053
0.39999999999999997	-0.9	0.5082262320180054	0.08628429965716039
0.39999999999999997	-0.8	0.4353220302340204	0.16443205402786
0.39999999999999997	-0.7	0.3433698377619935	0.19562211350062747
0.39999999999999997	-0.6	0.36587667520398814	0.20060236585182714
0.39999999999999997	-0.5	0.3184743166739941	0.21610980151795184
0.39999999999999997	-0.4	0.29369038198398867	0.21000896095939336
0.39999999999999997	-0.3	0.24388954139000366	0.21316115248835196
0.39999999999999997	-0.2	0.20610569417602487	0.19979584626629737
0.39999999999999997	-0.1	0.11960084736806911	0.16905190685374033
0.39999999999999997	-0.0	0.17741723498602238	0.20407177290309736
0.39999999999999997	0.1	0.15269424496403797	0.18640449556983624
0.39999999999999997	0.2	0.11007852335402982	0.15444988062053364
0.39999999999999997	0.3	0.13221556363201867	0.18094136519973436
0.39999999999999997	0.4	0.1025478026220176	0.15843025888813939
0.39999999999999997	0.5	0.06765287968195478	0.10755089206482918
0.39999999999999997	0.6	0.058018674643958414	0.10573133368930844
0.39999999999999997	0.7	0.05567380362592343	0.10654577652641774
0.39999999999999997	0.8	0.04588288405793114	0.086890836280469
0.39999999999999997	0.9	0.03488707363401582	0.052598314057207614
0.39999999999999997	0.999	0.03109429514201305	0.04460125766534384
0.44999999999999996	-0.999	0.5387354814999931	0.028139053884341684
0.44999999999999996	-0.9	0.4942259317159924	0.11405138222623402
0.44999999999999996	-0.8	0.45489436619598234	0.15245913344287804
0.44999999999999996	-0.7	0.4105963947420007	0.17233098527593468
0.44999999999999996	-0.6	0.30639996952000925	0.2072948423329933
0.44999999999999996	-0.5	0.337098272814016	0.2061068055549587
0.44999999999999996	-0.4	0.278681052230023	0.2084457514204744
0.44999999999999996	-0.3	0.23204897853201617	0.20570915802548492
0.44999999999999996	-0.2	0.17371804093602417	0.1870213998640019
0.44999999999999996	-0.1	0.17818196389004087	0.196744900990154
0.44999999999999996	-0.0	0.17716937616404474	0.19128234387213694
0.44999999999999996	0.1	0.1401923832080361	0.1751228913476439
0.44999999999999996	0.2	0.13815369037203776	0.17796483205765687
0.44999999999999996	0.3	0.11143574124601477	0.16034411931229017
0.44999999999999996	0.4	0.08453027678002081	0.13657926573933948
0.44999999999999996	0.5	0.07250393669997732	0.12423064785116374
0.44999999999999996	0.6	0.08184448473196873	0.13419854731739417
0.44999999999999996	0.7	0.0762931804080028	0.12171602779079554
0.44999999999999996	0.8	0.048160097799978	0.07129280255077713
0.44999999999999996	0.9	0.04828329989997624	0.08526023324261196
0.44999999999999996	0.999	0.0333539140040096	0.04495367437670236
0.5	-0.999	0.5434759904599775	0.03647173577422607
0.5	-0.9	0.5124569139600084	0.07617768561815919
0.5	-0.8	0.45828528552797787	0.14856628479727318
0.5	-0.7	0.40513355295799247	0.1804735097809954
0.5	-0.6	0.349049346119993	0.20035103479388156
0.5	-0.5	0.28280767147401414	0.20789698354150046
0.5	-0.4	0.31891842468399484	0.20651347622460509
0.5	-0.3	0.24237192698601615	0.2072442069397056
0.5	-0.2	0.2552028957080017	0.2141720225353704
0.5	-0.1	0.16124082583804594	0.18863654103430097
0.5	-0.0	0.19092932151804223	0.2012054758296825
0.5	0.1	0.1615222376640334	0.18482052023197962
0.5	0.2	0.14489985367404515	0.1829818881277133
0.5	0.3	0.12416915642603814	0.17428206294625384
0.5	0.4	0.09368109707202159	0.14664076725933906
0.5	0.5	0.07201286217198186	0.116271072638137
0.5	0.6	0.07635521937396522	0.12992694626761847
0.5	0.7	0.05962676396197857	0.10628133578477407
0.5	0.8	0.07612537290597185	0.12524097230997844
0.5	0.9	0.02879321107801005	0.03156069827891767
0.5	0.999	0.03437284909000166	0.048540099445055676
0.5499999999999999	-0.999	0.5412286632519946	0.036734652630290084
0.5499999999999999	-0.9	0.5047314095979933	0.08402473178798696
0.5499999999999999	-0.8	0.46425862911200255	0.13556039278700666
0.5499999999999999	-0.7	0.42650876872000754	0.17315029583827155
0.5499999999999999	-0.6	0.3665891023180096	0.1934922353677005
0.5499999999999999	-0.5	0.34822330650800565	0.2006141347711603
0.5499999999999999	-0.4	0.2953274727400125	0.22435191832862592
0.5499999999999999	-0.3	0.2337114012720101	0.21350691263830687
0.5499999999999999	-0.2	0.21556609063601237	0.2099648276594398
0.5499999999999999	-0.1	0.1919324274820251	0.20417859723478018
0.5499999999999999	-0.0	0.18046174314403612	0.19742194349185943
0.5499999999999999	0.1	0.1617958304200393	0.18995357392031795
0.5499999999999999	0.2	0.13757558841205525	0.18150776823267273
0.5499999999999999	0.3	0.1070480042140143	0.15298899101325983
0.5499999999999999	0.4	0.09589159015000333	0.14836760357467324
0.5499999999999999	0.5	0.07476965258398457	0.12722063482575036
0.5499999999999999	0.6	0.06254605273398067	0.10629091092927308
0.5499999999999999	0.7	0.06251891918995504	0.10665952380991381
0.5499999999999999	0.8	0.061680010701991785	0.10675811248906932
0.5499999999999999	0.9	0.04687619562597798	0.07381936221237151
0.5499999999999999	0.999	0.035948904885988286	0.0471740074210555
0.6	-0.999	0.5410082082120027	0.03098981206263611
0.6	-0.9	0.5147363354740122	0.08776984227712716
0.6	-0.8	0.45936766611198293	0.14422469351013753
0.6	-0.7	0.42031062767402055	0.1758869270130195
0.6	-0.6	0.3363401519620218	0.20463830174737482
0.6	-0.5	0.2930404898579806	0.21159814597247356
0.6	-0.4	0.327018034977993	0.2081397626840269
0.6	-0.3	0.28081994345599254	0.21359719666929025
0.6	-0.2	0.21867620134003746	0.20263793609573252
0.6	-0.1	0.18405441159402097	0.19773774414088632
0.6	-0.0	0.17963988782203003	0.19345505502464255
0.6	0.1	0.14711334590404976	0.177013424963574
0.6	0.2	0.147231790664041	0.17559239548552963
0.6	0.3	0.1316485820960448	0.17229588266377846
0.6	0.4	0.10806551720002636	0.16170237835515786
0.6	0.5	0.08614608468402839	0.13824999230420307
0.6	0.6	0.0639922335959644	0.113084356220846
0.6	0.7	0.07330140120199113	0.12414564162417008
0.6	0.8	0.060918570065967265	0.0932596663403003
0.6	0.9	0.03834580642598697	0.05622677258813148
0.6	0.999	0.037929180017989006	0.05413437344153266
0.65	-0.999	0.5387911685259941	0.030003675360276573
0.65	-0.9	0.4984828326199939	0.09954679491886612
0.65	-0.8	0.45133240651598716	0.15066140529624364
0.65	-0.7	0.4120262943500096	0.1818401895294826
0.65	-0.6	0.3766354510600067	0.20076672192915493
0.65	-0.5	0.3079777958780013	0.20288682478526118
0.65	-0.4	0.3277291155380134	0.1909799480872085
0.65	-0.3	0.2754144147680201	0.21012114676436391
0.65	-0.2	0.20714859963805582	0.20619819363882516
0.65	-0.1	0.17458559368602183	0.19605014982937147
0.65	-0.0	0.174287515042014	0.19814708019824864
0.65	0.1	0.1797358247580268	0.19389150612060435
0.65	0.2	0.164546079028033	0.19533308235118055
0.65	0.3	0.11856676152202068	0.15914701175032764
0.65	0.4	0.11365861788203979	0.16251475453883305
0.65	0.5	0.08894336868803605	0.14145242298173227
0.65	0.6	0.06751200888596534	0.11610938027398454
0.65	0.7	0.07829488653000621	0.13102544918026127
0.65	0.8	0.046731546927994465	0.07599944652837093
0.65	0.9	0.04381200697400171	0.07521477596378516
0.65	0.999	0.04098792698199108	0.05545660044064053
0.7000000000000001	-0.999	0.5411869890459898	0.033558270673495795
0.7000000000000001	-0.9	0.5121151455460116	0.09880993165737871
0.7000000000000001	-0.8	0.4591086453720201	0.14560948761063044
0.7000000000000001	-0.7	0.4320945535860056	0.1559717405684754
0.7000000000000001	-0.6	0.364868402410007	0.2007993558727138
0.7000000000000001	-0.5	0.3241991919259861	0.21174624250229046
0.7000000000000001	-0.4	0.26829528986800105	0.21654126556796985
0.7000000000000001	-0.3	0.2804971209100006	0.21817249882416362
0.7000000000000001	-0.2	0.2694331356080189	0.2158341037254485
0.7000000000000001	-0.1	0.21431514835201554	0.19493878826115324
0.7000000000000001	-0.0	0.2613946600960195	0.21393490565832812
0.7000000000000001	0.1	0.14953328974204447	0.18216906038837888
0.7000000000000001	0.2	0.14665585093003342	0.18020390229539762
0.7000000000000001	0.3	0.1456700490120485	0.18294450092436362
0.7000000000000001	0.4	0.11902733828004476	0.16426663153499965
0.7000000000000001	0.5	0.09566429471801159	0.1431391274345222
0.7000000000000001	0.6	0.08282446678199523	0.1239427387070335
0.7000000000000001	0.7	0.05932065085798994	0.09239971645917684
0.7000000000000001	0.8	0.060461508783967076	0.10008836763965157
0.7000000000000001	0.9	0.044714342528000786	0.0742723813892726
0.7000000000000001	0.999	0.04371273538199581	0.0605616585617926
0.7499999999999999	-0.999	0.5396488961899664	0.03401120676299699
0.7499999999999999	-0.9	0.506832850563992	0.08255757151628774
0.7499999999999999	-0.8	0.4513286657159877	0.15306148112596973
0.7499999999999999	-0.7	0.40073337969398903	0.18647265074697528
0.7499999999999999	-0.6	0.36979047329198933	0.19331838695654519
0.7499999999999999	-0.5	0.3220004376400072	0.20431560532676052
0.7499999999999999	-0.4	0.2882219661880111	0.21172829250554615
0.7499999999999999	-0.3	0.30694110291203025	0.21319905336744074
0.7499999999999999	-0.2	0.23482870613399545	0.1993591765202881
0.7499999999999999	-0.1	0.22420802663202918	0.20790878388037376
0.7499999999999999	-0.0	0.19809263127803384	0.20867982244418204
0.7499999999999999	0.1	0.15493074104605004	0.1841579898624321
0.7499999999999999	0.2	0.15352893756003522	0.1850039392683013
0.7499999999999999	0.3	0.15246747480003403	0.18080983535132575
0.7499999999999999	0.4	0.09648310253602574	0.14204548506463732
0.7499999999999999	0.5	0.1289809118220062	0.17403155438379853
0.7499999999999999	0.6	0.08479889947201034	0.1407253448835043
0.7499999999999999	0.7	0.07125740815596186	0.11322386664777155
0.7499999999999999	0.8	0.07190040323798452	0.12742063370607837
0.7499999999999999	0.9	0.04284221577598016	0.06174038117322088
0.7499999999999999	0.999	0.04238054794597982	0.0653085810832251
0.7999999999999999	-0.999	0.5487221455239994	0.037977288238404155
0.7999999999999999	-0.9	0.5223446890980025	0.07639477102226643
0.7999999999999999	-0.8	0.4651857978860006	0.13409916304194086
0.7999999999999999	-0.7	0.3924479914760013	0.19579271662564907
0.7999999999999999	-0.6	0.38713667169401533	0.184681779297278
0.7999999999999999	-0.5	0.3434222170840033	0.20759713914460196
0.7999999999999999	-0.4	0.30448767381602027	0.21535681005722215
0.7999999999999999	-0.3	0.2835487505700284	0.2095919719324037
0.7999999999999999	-0.2	0.2196049242100183	0.1997478747650138
0.7999999999999999	-0.1	0.21746632532002522	0.20593086313737444
0.7999999999999999	-0.0	0.1890575705540367	0.20204478768064582
0.7999999999999999	0.1	0.20156269682201228	0.2029766359347425
0.7999999999999999	0.2	0.16968185295400598	0.18815884794053087
0.7999999999999999	0.3	0.13765372943206589	0.17362548773609854
0.7999999999999999	0.4	0.11856066492403759	0.16619895201428198
0.7999999999999999	0.5	0.10120970049403157	0.15400666419802095
0.7999999999999999	0.6	0.08824824276802341	0.1445778287957381
0.7999999999999999	0.7	0.06123413223196431	0.09869735993956416
0.7999999999999999	0.8	0.051892205713987415	0.09050652275886245
0.7999999999999999	0.9	0.042048697403999885	0.07106162868015488
0.7999999999999999	0.999	0.03221593302802388	0.04224838290567711
0.85	-0.999	0.5446399634760081	0.034779333839161077
0.85	-0.9	0.5233622433500017	0.057219079726261286
0.85	-0.8	0.46888018446200447	0.13760590397528993
0.85	-0.7	0.39607729848401896	0.18501389544636054
0.85	-0.6	0.3594717722600239	0.18059331608450957
0.85	-0.5	0.33548594664202785	0.20300937757510254
0.85	-0.4	0.290040096474004	0.20836617032422047
0.85	-0.3	0.2523518887920166	0.20407739078913537
0.85	-0.2	0.25046038144403193	0.21847002435858398
0.85	-0.1	0.2194472746700344	0.1951588266668867
0.85	-0.0	0.19773880431401028	0.20342227461454865
0.85	0.1	0.18743363738603214	0.20204771416037234
0.85	0.2	0.15975978923601045	0.18562613829254945
0.85	0.3	0.163322242714058	0.19164862584846104
0.85	0.4	0.11874114363602913	0.15923419771571937
0.85	0.5	0.10970707173005532	0.16007676607200658
0.85	0.6	0.10922399819202547	0.15325375776197983
0.85	0.7	0.07599067052399411	0.11671211297630747
0.85	0.8	0.05906470072995564	0.08411729704940954
0.85	0.9	0.04659149050199716	0.06804273508124778
0.85	0.999	0.04050099447398548	0.05067344122525014
0.8999999999999999	-0.999	0.5510523894480248	0.03837453695153052
0.8999999999999999	-0.9	0.48629527902199166	0.12748687896088948
0.8999999999999999	-0.8	0.4695412555240049	0.12934531736998459
0.8999999999999999	-0.7	0.40405616063198335	0.18333990604636105
0.8999999999999999	-0.6	0.3818444980020119	0.1909422569198551
0.8999999999999999	-0.5	0.3714271295579976	0.20206405079261064
0.8999999999999999	-0.4	0.3053218504979942	0.21470157836449438
0.8999999999999999	-0.3	0.26589613474200796	0.2105130843312912
0.8999999999999999	-0.2	0.2546760286680109	0.2052953426831942
0.8999999999999999	-0.1	0.22327899618801392	0.2067942814433201
0.8999999999999999	-0.0	0.20615765885403062	0.20164636005235342
0.8999999999999999	0.1	0.20604861416799874	0.20491239786851617
0.8999999999999999	0.2	0.19562363776400118	0.20238096986300652
0.8999999999999999	0.3	0.14830933853204045	0.1757597301117287
0.8999999999999999	0.4	0.1284614073680409	0.16426373768577965
0.8999999999999999	0.5	0.11157523778206098	0.15632396427112233
0.8999999999999999	0.6	0.1019824086880246	0.1373696541292511
0.8999999999999999	0.7	0.0836423054880269	0.13362870493454
0.8999999999999999	0.8	0.07521121013397392	0.11661636117532162
0.8999999999999999	0.9	0.06102609475999769	0.10082249023177188
0.8999999999999999	0.999	0.04372453498198497	0.052511576447427995
0.95	-0.999	0.5492689823420109	0.03948054259202143
0.95	-0.9	0.5180894855620078	0.09183396359663451
0.95	-0.8	0.4463884966579943	0.16115984501402897
0.95	-0.7	0.38763913770798925	0.19267834197698913
0.95	-0.6	0.40045761279001496	0.18446513654603858
0.95	-0.5	0.3349323412680078	0.21360419926877644
0.95	-0.4	0.3109824193179939	0.21387068514786037
0.95	-0.3	0.293456423808008	0.20635469570331708
0.95	-0.2	0.25540108435402215	0.20837691482141138
0.95	-0.1	0.21335470868603407	0.20248383772906617
0.95	-0.0	0.1871886151880369	0.19790091186334838
0.95	0.1	0.18720765121601038	0.18911036864068106
0.95	0.2	0.16693409478602106	0.17458018699689426
0.95	0.3	0.15225512370802446	0.17998791662179686
0.95	0.4	0.1108710538820452	0.14516729397148254
0.95	0.5	0.10460247052802785	0.13646781398021823
0.95	0.6	0.08542314653804241	0.12506220977957355
0.95	0.7	0.08482543361801569	0.12258430342090595
0.95	0.8	0.06355341242398582	0.086168379671633
0.95	0.9	0.052116678471991786	0.06411015006010483
0.95	0.999	0.053453150069959925	0.06606977289171302
0.9998999999999999	-0.999	0.6023472430060166	0.07279492896007779
0.9998999999999999	-0.9	0.5285500720600075	0.11261796992645119
0.9998999999999999	-0.8	0.46968833149801387	0.1648396268055095
0.9998999999999999	-0.7	0.46049545153598487	0.159040302075341
0.9998999999999999	-0.6	0.42046617052402174	0.17430561694254235
0.9998999999999999	-0.5	0.3656391510720101	0.192300737464642
0.9998999999999999	-0.4	0.3495621079660083	0.20023524473539567
0.9998999999999999	-0.3	0.30696656121601473	0.19622974497748874
0.9998999999999999	-0.2	0.27947474721002025	0.20384625144552404
0.9998999999999999	-0.1	0.2877013481340175	0.20774319328677693
0.9998999999999999	-0.0	0.24047824493200987	0.19773709804666903
0.9998999999999999	0.1	0.24133901830601223	0.18754857616696338
0.9998999999999999	0.2	0.20130082370801156	0.18155747407338355
0.9998999999999999	0.3	0.18844465121201254	0.16811432277367147
0.9998999999999999	0.4	0.19038186721800596	0.17743376208272196
0.9998999999999999	0.5	0.14440813827202156	0.15580769846042963
0.9998999999999999	0.6	0.17000212792401348	0.15968856851074875
0.9998999999999999	0.7	0.13172831326201415	0.1478553278198755
0.9998999999999999	0.8	0.10891330126803365	0.11475778244736666
0.9998999999999999	0.9	0.09431818416600465	0.0921028722545694
0.9998999999999999	0.999	0.09560384829402195	0.10408329564115805
