#n_pop	landscape_idx	replicate	t	entropy	haplotype_diversity	nucleotide_diversity	strains	n_maxima	n_minima	maximum	minimum	gamma	mean	var	fitness_wildtype	mean_phenotypic_distance	tg0	n0	tg1	n1	tg2	n2	tg3	n3	tg4	n4	tg5	n5	tg6	n6	tg7	n7	tg8	n8	tg9	n9
1000	0	0	180	0.13028657084724252	0.04331999999999988	0.043608	6	3	3	1.008132841576256	0.3691615102855775	0.6440183356287617	0.5161674887343223	0.02048640395555834	0.4346030490171351	0.07818123154583281	27	978	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	181	0.07333221800062471	0.021835999999999873	0.021914000000000003	5	3	3	1.0042102256150789	0.3677251134410562	0.6440183356287613	0.5141590958455595	0.020327290092713723	0.4329120210230611	0.04125697075080436	27	989	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	182	0.05899232428463074	0.017877999999999984	0.017917999999999996	4	3	3	1.0031980893365924	0.36735448593863623	0.6440183356287605	0.5136408785833321	0.020286335282586554	0.4324756921043807	0.03085293994852495	27	991	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	183	0.04728254002311017	0.013923999999999988	0.013946	4	3	3	1.0024809057864026	0.3670918652287246	0.6440183356287618	0.5132736781343475	0.020257340360080867	0.43216651642359444	0.023928708930332717	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	184	0.045896245661990284	0.013922000000000042	0.013942	3	3	3	1.0024684068156238	0.3670872883131243	0.6440183356287641	0.5132672786182393	0.020256835224621073	0.43216112815472146	0.023992318647733962	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	185	0.042746364338378244	0.011949999999999909	0.011972	4	3	3	1.002391817177056	0.3670592424589672	0.6440183356287605	0.5132280644593784	0.020253740055913183	0.4321281105908927	0.02388002422578745	27	994	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	186	0.04839825777968122	0.013930000000000014	0.013958	4	3	3	1.0027414242371306	0.3671872627604404	0.6440183356287614	0.5134070644788206	0.020267870429284796	0.4322788251475465	0.026770218723023702	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	187	0.014427214862176116	0.003992	0.003992	2	3	3	1.0006911925528683	0.36643650195414207	0.6440183356287627	0.512357338791743	0.020185074709287043	0.4313949764081495	0.006714620096410093	27	998	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	188	0.04648871527479678	0.01392600000000001	0.013949999999999999	3	3	3	1.0025284305448496	0.36710926800629584	0.6440183356287622	0.5132980109744342	0.020259261090983416	0.4321870042046418	0.024104632863690155	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	189	0.060901866789515174	0.01789	0.017942	4	3	3	1.0032782822392337	0.3673838512482783	0.6440183356287618	0.5136819376258149	0.020289578680175502	0.43251026302456125	0.031697434534136024	27	991	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	190	0.05064759835815645	0.013935999999999952	0.013970000000000002	5	3	3	1.0027990050887774	0.36720834791239737	0.6440183356287614	0.5134365460732772	0.020270198197381184	0.43230364808025795	0.02731258831008965	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	191	0.02233246696906435	0.0059859999999999644	0.0059900000000000005	3	3	3	1.001106997279637	0.3665887627421924	0.6440183356287618	0.5125702322446378	0.020201852698873424	0.43157422858067745	0.010543033445140066	27	997	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	192	0.05064759835815645	0.013935999999999985	0.01397	5	3	3	1.0024218648253087	0.36707024540892774	0.6440183356287629	0.5132434489588226	0.020254954324361696	0.4321410640420727	0.023250402469893378	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	193	0.07070961911806846	0.019873999999999965	0.019948	6	3	3	1.0037476549067286	0.367555727726926	0.6440183356287599	0.5139222580489475	0.020308567631772634	0.4327126081759201	0.03632100362697452	27	990	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	194	0.03023671606675732	0.007977999999999933	0.007987999999999999	4	3	3	1.0016532979734247	0.3667888089869645	0.6440183356287618	0.5128499400823127	0.020223906879709652	0.4318097371738001	0.01661281044705952	27	996	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	195	0.05438894224505936	0.015909999999999997	0.015948	4	3	3	1.0028731810226836	0.3672355099079781	0.6440183356287625	0.5134745244070343	0.020273197036595136	0.43233562510323537	0.027849178541463362	27	992	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	196	0.0562984847499438	0.015914	0.015956	5	3	3	1.0031113503253075	0.3673227235526827	0.6440183356287631	0.5135964679106669	0.02028282741985571	0.4324382991763672	0.03038720154720715	27	992	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	197	0.09179676942600408	0.029673999999999996	0.02979799999999999	4	3	3	1.0055696911627083	0.3682229271557244	0.6440183356287623	0.5148551468904236	0.020382364130012154	0.43349808254954575	0.052456501827367885	27	985	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	198	0.0975253969406574	0.029709999999999907	0.029869999999999997	5	3	3	1.0052380396296754	0.368101481870169	0.6440183356287611	0.5146853401626981	0.0203689215459274	0.43335510856682935	0.04957071762099299	27	985	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	199	0.13012584665783705	0.041439999999999956	0.041761999999999994	5	3	3	1.0073944303532327	0.3688911163542808	0.644018335628762	0.5157894196437001	0.02045640423743489	0.4342847221501593	0.06960105674823121	27	979	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	200	0.13428472974119673	0.04145799999999992	0.047636000000000005	6	3	3	1.0074109298225895	0.36889715818604696	0.6440183356287617	0.5157978674288651	0.020457074327657088	0.4342918350219892	0.06977469647951987	27	979	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	201	0.051170846501921	0.01393800000000001	0.013973999999999999	5	3	3	1.002456885302387	0.36708306932624896	0.6440183356287619	0.513261379563761	0.02025636959786925	0.4321561612648678	0.023489990381144146	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	202	0.06629806449549308	0.019861999999999935	0.019923999999999997	4	3	3	1.0043947477363444	0.36779268237855944	0.6440183356287621	0.5142535718074781	0.02033476099710574	0.43299156795696286	0.04398874717872661	27	990	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	203	0.06689053410829958	0.019865999999999957	0.019932	4	3	3	1.0042792258848123	0.36775038019433953	0.6440183356287612	0.5141944242214259	0.020330083604769456	0.4329417668327128	0.04291270206924622	27	990	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	204	0.05750780441773177	0.01786799999999996	0.017898	4	3	3	1.0031755333518315	0.3673462263114751	0.6440183356287617	0.5136293298414105	0.02028542305372527	0.43246596828689715	0.030549183223155835	27	991	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	205	0.08753925528190823	0.027711999999999955	0.027816	5	3	3	1.0050936185837374	0.3680485972807213	0.6440183356287612	0.5146113960895285	0.02036306922135661	0.4332928490864133	0.04928652732540531	27	986	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	206	0.06281140929439961	0.017893999999999993	0.017949999999999997	5	3	3	1.0031399423488843	0.36733319347705223	0.6440183356287603	0.5136111071252614	0.020283983692974406	0.4324506251121086	0.029612098262373866	27	991	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	207	0.038139961148217355	0.009967999999999866	0.009986	5	3	3	1.0018719436012946	0.36686887338609225	0.644018335628761	0.5129618873971963	0.0202327369837782	0.43190399464921175	0.018212418257046316	27	995	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	208	0.02885042170563743	0.007975999999999983	0.007984	3	3	3	1.0012904629810313	0.3666559448362768	0.6440183356287607	0.5126641673159422	0.020209257874749254	0.4316533200951364	0.011905269286427296	27	996	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	209	0.05379647263225285	0.015905999999999976	0.01594	4	3	3	1.0026806261730303	0.3671649995186928	0.6440183356287617	0.513375935660502	0.020265412746976852	0.43225261528418063	0.02516313644910949	27	992	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	210	0.04457917276991235	0.013913999999999982	0.013926000000000001	3	3	3	1.0019692306860901	0.3669044983014538	0.6440183356287622	0.5130116987198455	0.020236666586920526	0.43194593482012805	0.017701457835907944	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	211	0.06228816115063506	0.017891999999999908	0.017946	5	3	3	1.0031672455811986	0.36734319146745703	0.6440183356287607	0.5136250864742885	0.020285087877609964	0.4324623954537962	0.030008615707696744	27	991	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	212	0.04873805585327202	0.013931999999999944	0.013961999999999999	4	3	3	1.0025316764304582	0.36711045659571984	0.6440183356287621	0.5132996728790505	0.020259392277987065	0.4321884034962074	0.02405719385155861	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	213	0.049261303997036564	0.013934000000000002	0.013965999999999998	4	3	3	1.0022937822802693	0.367023343707269	0.6440183356287612	0.5131778702544127	0.020249778578601607	0.4320858480404663	0.021519716508219256	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	214	0.058547825328419026	0.015919999999999972	0.015968000000000003	6	3	3	1.0030296856566667	0.36729281930676483	0.6440183356287614	0.513554655318921	0.02027952504877739	0.43240309378227176	0.029407141712471843	27	992	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	215	0.022332466969064345	0.00598599999999994	0.0059900000000000005	3	3	3	1.001072071053136	0.3665759733378679	0.64401833562876	0.5125523498963199	0.02020044313490643	0.43155917198902405	0.010302691684105822	27	997	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	216	0.03675366678709747	0.009965999999999923	0.009982000000000001	4	3	3	1.0020473975129198	0.36693312169576914	0.6440183356287615	0.5130517204045315	0.02023982416435155	0.43197963230509345	0.0201227844195388	27	995	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	217	0.07340143946966668	0.021833999999999944	0.02191	5	3	3	1.0041823233678886	0.36771489610134817	0.6440183356287612	0.514144809798852	0.02032616051012448	0.43289999244785426	0.04069452813951038	27	989	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	218	0.07842681384161668	0.02379799999999995	0.023884000000000002	5	3	3	1.0047523338907576	0.3679236244919163	0.6440183356287617	0.5144366571507163	0.020349242799992395	0.43314572227729164	0.046473540015910454	27	988	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	219	0.06228816115063507	0.017891999999999946	0.017946000000000004	5	3	3	1.0041696991111324	0.36771027330810296	0.6440183356287617	0.5141383461358917	0.020325649445450122	0.43289455016857165	0.042135507091457934	27	991	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	220	0.06689053410829959	0.019857999999999966	0.019916	5	3	3	1.0040203894637951	0.36765559859397995	0.6440183356287605	0.5140618990819605	0.02031960546716549	0.432830183226732	0.03965423344920174	27	990	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	221	0.08209145281794894	0.02381599999999989	0.023919999999999993	6	3	3	1.0044792015884791	0.3678236079771688	0.6440183356287613	0.5142968124707842	0.020338180810089312	0.43302797575970997	0.043143896829050885	27	988	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	222	0.049261303997036564	0.013934000000000005	0.013965999999999998	4	3	3	1.0025609840660819	0.3671211885653409	0.6440183356287614	0.5133146784894789	0.02026057680627591	0.43220103793015924	0.024774785633749994	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	223	0.04839825777968122	0.013930000000000014	0.013958	4	3	3	1.0025159303889688	0.36710469065673096	0.6440183356287617	0.51329161085155	0.020258755883679203	0.4321816154248749	0.024168718380847002	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	224	0.05064759835815646	0.013935999999999978	0.01397	5	3	3	1.0024966507276731	0.3670976307648316	0.644018335628761	0.5132817395985322	0.020257976687690027	0.43217330402062576	0.023817870573183873	27	993	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
1000	0	0	225	0.03675366678709746	0.00996599999999992	0.009982	4	3	3	1.0016468405927248	0.36678644440135294	0.644018335628762	0.5128466338811433	0.02022364612472527	0.4318069534163178	0.015610849173085821	27	995	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
